"municipio","data","taxa_desemprego","fonte","taxa_informalidade","desemprego_informalidade"
"Porto Alegre (RS)","2012-06",3.65650922616514,"PNAD",,
"Recife (PE)","2012-06",10.6334886307602,"PNAD",,
"Rio Branco (AC)","2012-06",10.7874687551732,"PNAD",,
"Rio de Janeiro (RJ)","2012-06",6.5,"PNAD",,
"Salvador (BA)","2012-06",10.218947217605,"PNAD",,
"São Luís (MA)","2012-06",11.4959048751315,"PNAD",,
"São Paulo (SP)","2012-06",6.10289686621265,"PNAD",,
"Aracaju (SE)","2012-07",12.2726025028962,"PNAD",,
"Belo Horizonte (MG)","2012-07",5.76373041824483,"PNAD",,
"Belém (PA)","2012-07",10.4055395988658,"PNAD",,
"Brasília (DF)","2012-07",9.42867838852185,"PNAD",,
"Campo Grande (MS)","2012-07",4.69314487036184,"PNAD",,
"Curitiba (PR)","2012-07",3.43316521305834,"PNAD",,
"Fortaleza (CE)","2012-07",7.45669590680106,"PNAD",,
"Goiânia (GO)","2012-07",4.25025168692955,"PNAD",,
"Grande Vitória (ES)","2012-07",8.07947056127578,"PNAD",,
"Porto Alegre (RS)","2012-07",4.10643642405177,"PNAD",,
"Recife (PE)","2012-07",11.0792656540056,"PNAD",,
"Rio Branco (AC)","2012-07",11.4247676623252,"PNAD",,
"Rio de Janeiro (RJ)","2012-07",6.5,"PNAD",,
"Salvador (BA)","2012-07",10.7832603943094,"PNAD",,
"São Luís (MA)","2012-07",11.517305718349,"PNAD",,
"São Paulo (SP)","2012-07",6.17086323522939,"PNAD",,
"Aracaju (SE)","2012-08",12.7974533999661,"PNAD",,
"Belo Horizonte (MG)","2012-08",5.85671468150554,"PNAD",,
"Belém (PA)","2012-08",10.7376392965367,"PNAD",,
"Brasília (DF)","2012-08",9.60844089611013,"PNAD",,
"Campo Grande (MS)","2012-08",4.31041082979084,"PNAD",,
"Curitiba (PR)","2012-08",3.70256124010567,"PNAD",,
"Fortaleza (CE)","2012-08",7.33517078081978,"PNAD",,
"Goiânia (GO)","2012-08",4.3834347589055,"PNAD",,
"Grande Vitória (ES)","2012-08",8.06302546555827,"PNAD",,
"Porto Alegre (RS)","2012-08",4.73454619535154,"PNAD",,
"Recife (PE)","2012-08",11.5527735235719,"PNAD",,
"Rio Branco (AC)","2012-08",12.1131228166453,"PNAD",,
"Rio de Janeiro (RJ)","2012-08",6.5,"PNAD",,
"Salvador (BA)","2012-08",11.423214488374,"PNAD",,
"São Luís (MA)","2012-08",11.773379955464,"PNAD",,
"São Paulo (SP)","2012-08",6.27339202380941,"PNAD",,
"Aracaju (SE)","2012-09",13.2636726997407,"PNAD",,
"Belo Horizonte (MG)","2012-09",5.99589528916895,"PNAD",,
"Belém (PA)","2012-09",11.133926685868,"PNAD",,
"Brasília (DF)","2012-09",9.75790514494559,"PNAD",,
"Campo Grande (MS)","2012-09",3.97083065248055,"PNAD",,
"Curitiba (PR)","2012-09",4.04057072470371,"PNAD",,
"Fortaleza (CE)","2012-09",7.25330307968764,"PNAD",,
"Goiânia (GO)","2012-09",4.5260432469596,"PNAD",,
"Grande Vitória (ES)","2012-09",8.11376045819539,"PNAD",,
"Porto Alegre (RS)","2012-09",5.40336582810887,"PNAD",,
"Recife (PE)","2012-09",11.9518582377232,"PNAD",,
"Rio Branco (AC)","2012-09",12.7480032830615,"PNAD",,
"Rio de Janeiro (RJ)","2012-09",6.5,"PNAD",,
"Salvador (BA)","2012-09",12.0526095585468,"PNAD",,
"São Luís (MA)","2012-09",12.1991479037735,"PNAD",,
"São Paulo (SP)","2012-09",6.39817395859528,"PNAD",,
"Aracaju (SE)","2012-10",13.5889758460532,"PNAD",,
"Belo Horizonte (MG)","2012-10",6.14063568111292,"PNAD",,
"Belém (PA)","2012-10",11.4894828684133,"PNAD",,
"Brasília (DF)","2012-10",9.8564514634546,"PNAD",,
"Campo Grande (MS)","2012-10",3.74929690778217,"PNAD",,
"Curitiba (PR)","2012-10",4.36745882145367,"PNAD",,
"Fortaleza (CE)","2012-10",7.20613653066496,"PNAD",,
"Goiânia (GO)","2012-10",4.64465247659533,"PNAD",,
"Grande Vitória (ES)","2012-10",8.23830048504883,"PNAD",,
"Porto Alegre (RS)","2012-10",5.97021208699741,"PNAD",,
"Recife (PE)","2012-10",12.1838913390686,"PNAD",,
"Rio Branco (AC)","2012-10",13.231722441395,"PNAD",,
"Rio de Janeiro (RJ)","2012-10",6.5,"PNAD",,
"Salvador (BA)","2012-10",12.5865971307336,"PNAD",,
"São Luís (MA)","2012-10",12.7079104981847,"PNAD",,
"São Paulo (SP)","2012-10",6.53005154876518,"PNAD",,
"Aracaju (SE)","2012-11",13.7226629264439,"PNAD",,
"Belo Horizonte (MG)","2012-11",6.26551843873876,"PNAD",,
"Belém (PA)","2012-11",11.7359798493299,"PNAD",,
"Brasília (DF)","2012-11",9.89282613032161,"PNAD",,
"Campo Grande (MS)","2012-11",3.69924482062965,"PNAD",,
"Curitiba (PR)","2012-11",4.63728616330191,"PNAD",,
"Fortaleza (CE)","2012-11",7.18463784199448,"PNAD",,
"Goiânia (GO)","2012-11",4.71785071911975,"PNAD",,
"Grande Vitória (ES)","2012-11",8.45680804447784,"PNAD",,
"Porto Alegre (RS)","2012-11",6.34974297324835,"PNAD",,
"Recife (PE)","2012-11",12.1782473068775,"PNAD",,
"Rio Branco (AC)","2012-11",13.5141030923342,"PNAD",,
"Rio de Janeiro (RJ)","2012-11",6.5,"PNAD",,
"Salvador (BA)","2012-11",12.993557181222,"PNAD",,
"São Luís (MA)","2012-11",13.2665819283876,"PNAD",,
"São Paulo (SP)","2012-11",6.66741398422724,"PNAD",,
"Aracaju (SE)","2012-12",13.5868186686702,"PNAD",,
"Belo Horizonte (MG)","2012-12",6.32891988339594,"PNAD",,
"Belém (PA)","2012-12",11.769419698873,"PNAD",,
"Brasília (DF)","2012-12",9.84762135176559,"PNAD",,
"Campo Grande (MS)","2012-12",3.88919013072878,"PNAD",,
"Curitiba (PR)","2012-12",4.76780999549211,"PNAD",,
"Fortaleza (CE)","2012-12",7.18455707824148,"PNAD",,
"Goiânia (GO)","2012-12",4.71285067588279,"PNAD",,
"Grande Vitória (ES)","2012-12",8.76653837655898,"PNAD",,
"Porto Alegre (RS)","2012-12",6.39960808054095,"PNAD",,
"Recife (PE)","2012-12",11.8528787378835,"PNAD",,
"Rio Branco (AC)","2012-12",13.4980278864012,"PNAD",,
"Rio de Janeiro (RJ)","2012-12",6.5,"PNAD",,
"Salvador (BA)","2012-12",13.1828904631104,"PNAD",,
"São Luís (MA)","2012-12",13.7749817604808,"PNAD",,
"São Paulo (SP)","2012-12",6.79144151705485,"PNAD",,
"Aracaju (SE)","2013-01",13.1,"PNAD",,
"Belo Horizonte (MG)","2013-01",6.3,"PNAD",,
"Belém (PA)","2013-01",11.5,"PNAD",,
"Brasília (DF)","2013-01",9.7,"PNAD",,
"Campo Grande (MS)","2013-01",4.4,"PNAD",,
"Curitiba (PR)","2013-01",4.7,"PNAD",,
"Fortaleza (CE)","2013-01",7.2,"PNAD",,
"Goiânia (GO)","2013-01",4.6,"PNAD",,
"Grande Vitória (ES)","2013-01",9.2,"PNAD",,
"Porto Alegre (RS)","2013-01",6,"PNAD",,
"Recife (PE)","2013-01",11.1,"PNAD",,
"Rio Branco (AC)","2013-01",13.1,"PNAD",,
"Rio de Janeiro (RJ)","2013-01",6.5,"PNAD",,
"Salvador (BA)","2013-01",13.1,"PNAD",,
"São Luís (MA)","2013-01",14.2,"PNAD",,
"São Paulo (SP)","2013-01",6.9,"PNAD",,
"Aracaju (SE)","2013-02",11.5,"PNAD",,
"Belo Horizonte (MG)","2013-02",6.1,"PNAD",,
"Belém (PA)","2013-02",10.5,"PNAD",,
"Brasília (DF)","2013-02",9.2,"PNAD",,
"Campo Grande (MS)","2013-02",5.9,"PNAD",,
"Curitiba (PR)","2013-02",4.2,"PNAD",,
"Fortaleza (CE)","2013-02",7.4,"PNAD",,
"Goiânia (GO)","2013-02",4.2,"PNAD",,
"Grande Vitória (ES)","2013-02",10.1,"PNAD",,
"Porto Alegre (RS)","2013-02",4.4,"PNAD",,
"Recife (PE)","2013-02",9,"PNAD",,
"Rio Branco (AC)","2013-02",11.5,"PNAD",,
"Rio de Janeiro (RJ)","2013-02",6,"PNAD",,
"Salvador (BA)","2013-02",12.2,"PNAD",,
"São Luís (MA)","2013-02",14.7,"PNAD",,
"São Paulo (SP)","2013-02",7,"PNAD",,
"Aracaju (SE)","2013-03",11.4,"PNAD",,
"Belo Horizonte (MG)","2013-03",5.9,"PNAD",,
"Belém (PA)","2013-03",12.1,"PNAD",,
"Brasília (DF)","2013-03",8.9,"PNAD",,
"Campo Grande (MS)","2013-03",4.6,"PNAD",,
"Curitiba (PR)","2013-03",4.7,"PNAD",,
"Fortaleza (CE)","2013-03",7.6,"PNAD",,
"Goiânia (GO)","2013-03",5.2,"PNAD",,
"Grande Vitória (ES)","2013-03",9.1,"PNAD",,
"Porto Alegre (RS)","2013-03",5.4,"PNAD",,
"Recife (PE)","2013-03",9.1,"PNAD",,
"Rio Branco (AC)","2013-03",10.3,"PNAD",,
"Rio de Janeiro (RJ)","2013-03",5.9,"PNAD",,
"Salvador (BA)","2013-03",11,"PNAD",,
"São Luís (MA)","2013-03",10.8,"PNAD",,
"São Paulo (SP)","2013-03",7.4,"PNAD",,
"Aracaju (SE)","2013-04",10.5,"PNAD",,
"Belo Horizonte (MG)","2013-04",5.5,"PNAD",,
"Belém (PA)","2013-04",10.4,"PNAD",,
"Brasília (DF)","2013-04",8.5,"PNAD",,
"Campo Grande (MS)","2013-04",4.7,"PNAD",,
"Curitiba (PR)","2013-04",5.1,"PNAD",,
"Fortaleza (CE)","2013-04",7.1,"PNAD",,
"Goiânia (GO)","2013-04",3.3,"PNAD",,
"Grande Vitória (ES)","2013-04",7.5,"PNAD",,
"Porto Alegre (RS)","2013-04",5.1,"PNAD",,
"Recife (PE)","2013-04",7.3,"PNAD",,
"Rio Branco (AC)","2013-04",8.2,"PNAD",,
"Rio de Janeiro (RJ)","2013-04",5.5,"PNAD",,
"Salvador (BA)","2013-04",10.1,"PNAD",,
"São Luís (MA)","2013-04",6.7,"PNAD",,
"São Paulo (SP)","2013-04",6.2,"PNAD",,
"Aracaju (SE)","2013-05",10.0268168003684,"PNAD",,
"Belo Horizonte (MG)","2013-05",5.42277666561644,"PNAD",,
"Belém (PA)","2013-05",9.85363829281889,"PNAD",,
"Brasília (DF)","2013-05",8.3772234313274,"PNAD",,
"Campo Grande (MS)","2013-05",4.67728599888515,"PNAD",,
"Curitiba (PR)","2013-05",5.13046006640653,"PNAD",,
"Fortaleza (CE)","2013-05",7.00258335958896,"PNAD",,
"Goiânia (GO)","2013-05",3.27059359137186,"PNAD",,
"Grande Vitória (ES)","2013-05",6.89776623930588,"PNAD",,
"Porto Alegre (RS)","2013-05",5.06724794842587,"PNAD",,
"Recife (PE)","2013-05",6.87098038341291,"PNAD",,
"Rio Branco (AC)","2013-05",7.37796675795545,"PNAD",,
"Rio de Janeiro (RJ)","2013-05",5.47244540055591,"PNAD",,
"Salvador (BA)","2013-05",10.1187999903056,"PNAD",,
"São Luís (MA)","2013-05",5.22501314073823,"PNAD",,
"São Paulo (SP)","2013-05",6.2,"PNAD",,
"Aracaju (SE)","2013-06",9.58618346002278,"PNAD",,
"Belo Horizonte (MG)","2013-06",5.45462452737452,"PNAD",,
"Belém (PA)","2013-06",9.66402950303677,"PNAD",,
"Brasília (DF)","2013-06",8.33159696100434,"PNAD",,
"Campo Grande (MS)","2013-06",4.60522443675141,"PNAD",,
"Curitiba (PR)","2013-06",5.02627396152299,"PNAD",,
"Fortaleza (CE)","2013-06",7.06081537762051,"PNAD",,
"Goiânia (GO)","2013-06",3.24663479472042,"PNAD",,
"Grande Vitória (ES)","2013-06",6.51632646049296,"PNAD",,
"Porto Alegre (RS)","2013-06",5.19418003317418,"PNAD",,
"Recife (PE)","2013-06",6.98394476868714,"PNAD",,
"Rio Branco (AC)","2013-06",6.75177110596447,"PNAD",,
"Rio de Janeiro (RJ)","2013-06",5.4515226618749,"PNAD",,
"Salvador (BA)","2013-06",10.531502730501,"PNAD",,
"São Luís (MA)","2013-06",4.48435164231599,"PNAD",,
"São Paulo (SP)","2013-06",6.2,"PNAD",,
"Aracaju (SE)","2013-07",9.22519046809336,"PNAD",,
"Belo Horizonte (MG)","2013-07",5.56727093342381,"PNAD",,
"Belém (PA)","2013-07",9.76196290920724,"PNAD",,
"Brasília (DF)","2013-07",8.35140542711035,"PNAD",,
"Campo Grande (MS)","2013-07",4.50162508317297,"PNAD",,
"Curitiba (PR)","2013-07",4.82828545169531,"PNAD",,
"Fortaleza (CE)","2013-07",7.22741476784373,"PNAD",,
"Goiânia (GO)","2013-07",3.2289825772685,"PNAD",,
"Grande Vitória (ES)","2013-07",6.35532450940113,"PNAD",,
"Porto Alegre (RS)","2013-07",5.41337776546376,"PNAD",,
"Recife (PE)","2013-07",7.47467196657376,"PNAD",,
"Rio Branco (AC)","2013-07",6.37661363639272,"PNAD",,
"Rio de Janeiro (RJ)","2013-07",5.43723688093191,"PNAD",,
"Salvador (BA)","2013-07",11.1961619982841,"PNAD",,
"São Luís (MA)","2013-07",4.37802386315407,"PNAD",,
"São Paulo (SP)","2013-07",6.2,"PNAD",,
"Aracaju (SE)","2013-08",8.93926816005429,"PNAD",,
"Belo Horizonte (MG)","2013-08",5.74083604837498,"PNAD",,
"Belém (PA)","2013-08",10.0688842567655,"PNAD",,
"Brasília (DF)","2013-08",8.42265550674971,"PNAD",,
"Campo Grande (MS)","2013-08",4.37333008212113,"PNAD",,
"Curitiba (PR)","2013-08",4.55894225470056,"PNAD",,
"Fortaleza (CE)","2013-08",7.46801872877536,"PNAD",,
"Goiânia (GO)","2013-08",3.21574267248112,"PNAD",,
"Grande Vitória (ES)","2013-08",6.37794609076852,"PNAD",,
"Porto Alegre (RS)","2013-08",5.67757812729696,"PNAD",,
"Recife (PE)","2013-08",8.21193082878263,"PNAD",,
"Rio Branco (AC)","2013-08",6.24294615510046,"PNAD",,
"Rio de Janeiro (RJ)","2013-08",5.42723081982354,"PNAD",,
"Salvador (BA)","2013-08",12.0366146672548,"PNAD",,
"São Luís (MA)","2013-08",4.74456110973559,"PNAD",,
"São Paulo (SP)","2013-08",6.2,"PNAD",,
"Aracaju (SE)","2013-09",8.76169371677856,"PNAD",,
"Belo Horizonte (MG)","2013-09",5.94466349841255,"PNAD",,
"Belém (PA)","2013-09",10.4984236611231,"PNAD",,
"Brasília (DF)","2013-09",8.52995446392477,"PNAD",,
"Campo Grande (MS)","2013-09",4.23741866754562,"PNAD",,
"Curitiba (PR)","2013-09",4.26001375702964,"PNAD",,
"Fortaleza (CE)","2013-09",7.73198127122464,"PNAD",,
"Goiânia (GO)","2013-09",3.20685625307461,"PNAD",,
"Grande Vitória (ES)","2013-09",6.56614775087371,"PNAD",,
"Porto Alegre (RS)","2013-09",5.91720193135406,"PNAD",,
"Recife (PE)","2013-09",9.01650318881268,"PNAD",,
"Rio Branco (AC)","2013-09",6.38315355164441,"PNAD",,
"Rio de Janeiro (RJ)","2013-09",5.42063075415092,"PNAD",,
"Salvador (BA)","2013-09",12.9107753620707,"PNAD",,
"São Luís (MA)","2013-09",5.4384066321999,"PNAD",,
"São Paulo (SP)","2013-09",6.2,"PNAD",,
"Aracaju (SE)","2013-10",8.71187669440876,"PNAD",,
"Belo Horizonte (MG)","2013-10",6.14422358275369,"PNAD",,
"Belém (PA)","2013-10",10.9485171471753,"PNAD",,
"Brasília (DF)","2013-10",8.65329560640799,"PNAD",,
"Campo Grande (MS)","2013-10",4.11194491092315,"PNAD",,
"Curitiba (PR)","2013-10",3.97705601737234,"PNAD",,
"Fortaleza (CE)","2013-10",7.96566670201886,"PNAD",,
"Goiânia (GO)","2013-10",3.20170728187783,"PNAD",,
"Grande Vitória (ES)","2013-10",6.88069316431497,"PNAD",,
"Porto Alegre (RS)","2013-10",6.06581558511912,"PNAD",,
"Recife (PE)","2013-10",9.70055531280386,"PNAD",,
"Rio Branco (AC)","2013-10",6.794567011134,"PNAD",,
"Rio de Janeiro (RJ)","2013-10",5.41612702045316,"PNAD",,
"Salvador (BA)","2013-10",13.6722443606893,"PNAD",,
"São Luís (MA)","2013-10",6.27211094610407,"PNAD",,
"São Paulo (SP)","2013-10",6.2,"PNAD",,
"Aracaju (SE)","2013-11",8.8059924930564,"PNAD",,
"Belo Horizonte (MG)","2013-11",6.32543071122852,"PNAD",,
"Belém (PA)","2013-11",11.364087799016,"PNAD",,
"Brasília (DF)","2013-11",8.7855877897288,"PNAD",,
"Campo Grande (MS)","2013-11",4.00229266268874,"PNAD",,
"Curitiba (PR)","2013-11",3.72685213818376,"PNAD",,
"Fortaleza (CE)","2013-11",8.13918462237949,"PNAD",,
"Goiânia (GO)","2013-11",3.19923504210614,"PNAD",,
"Grande Vitória (ES)","2013-11",7.31647119346599,"PNAD",,
"Porto Alegre (RS)","2013-11",6.07145046535954,"PNAD",,
"Recife (PE)","2013-11",10.145744380873,"PNAD",,
"Rio Branco (AC)","2013-11",7.52007640136691,"PNAD",,
"Rio de Janeiro (RJ)","2013-11",5.41201451730986,"PNAD",,
"Salvador (BA)","2013-11",14.2513125187659,"PNAD",,
"São Luís (MA)","2013-11",7.14687416413563,"PNAD",,
"São Paulo (SP)","2013-11",6.2,"PNAD",,
"Aracaju (SE)","2013-12",9.05663165740045,"PNAD",,
"Belo Horizonte (MG)","2013-12",6.45037615026296,"PNAD",,
"Belém (PA)","2013-12",11.6368810602554,"PNAD",,
"Brasília (DF)","2013-12",8.90363722915101,"PNAD",,
"Campo Grande (MS)","2013-12",3.92869689797145,"PNAD",,
"Curitiba (PR)","2013-12",3.55966638737791,"PNAD",,
"Fortaleza (CE)","2013-12",8.19781594590533,"PNAD",,
"Goiânia (GO)","2013-12",3.19891227150626,"PNAD",,
"Grande Vitória (ES)","2013-12",7.82040195462059,"PNAD",,
"Porto Alegre (RS)","2013-12",5.87451370939144,"PNAD",,
"Recife (PE)","2013-12",10.1664153532682,"PNAD",,
"Rio Branco (AC)","2013-12",8.52767553779114,"PNAD",,
"Rio de Janeiro (RJ)","2013-12",5.40721381037096,"PNAD",,
"Salvador (BA)","2013-12",14.4953003612322,"PNAD",,
"São Luís (MA)","2013-12",7.85848369526672,"PNAD",,
"São Paulo (SP)","2013-12",6.2,"PNAD",,
"Aracaju (SE)","2014-01",9.5,"PNAD",,
"Belo Horizonte (MG)","2014-01",6.5,"PNAD",,
"Belém (PA)","2014-01",11.7,"PNAD",,
"Brasília (DF)","2014-01",9,"PNAD",,
"Campo Grande (MS)","2014-01",3.9,"PNAD",,
"Curitiba (PR)","2014-01",3.5,"PNAD",,
"Fortaleza (CE)","2014-01",8.1,"PNAD",,
"Goiânia (GO)","2014-01",3.2,"PNAD",,
"Grande Vitória (ES)","2014-01",8.4,"PNAD",,
"Porto Alegre (RS)","2014-01",5.4,"PNAD",,
"Recife (PE)","2014-01",9.6,"PNAD",,
"Rio Branco (AC)","2014-01",9.9,"PNAD",,
"Rio de Janeiro (RJ)","2014-01",5.4,"PNAD",,
"Salvador (BA)","2014-01",14.3,"PNAD",,
"São Luís (MA)","2014-01",8.3,"PNAD",,
"São Paulo (SP)","2014-01",6.2,"PNAD",,
"Aracaju (SE)","2014-02",10.7,"PNAD",,
"Belo Horizonte (MG)","2014-02",6.5,"PNAD",,
"Belém (PA)","2014-02",11.4,"PNAD",,
"Brasília (DF)","2014-02",9.1,"PNAD",,
"Campo Grande (MS)","2014-02",3.9,"PNAD",,
"Curitiba (PR)","2014-02",3.7,"PNAD",,
"Fortaleza (CE)","2014-02",7.6,"PNAD",,
"Goiânia (GO)","2014-02",3.3,"PNAD",,
"Grande Vitória (ES)","2014-02",9.5,"PNAD",,
"Porto Alegre (RS)","2014-02",4.1,"PNAD",,
"Recife (PE)","2014-02",7.5,"PNAD",,
"Rio Branco (AC)","2014-02",12.8,"PNAD",,
"Rio de Janeiro (RJ)","2014-02",5.3,"PNAD",,
"Salvador (BA)","2014-02",12.9,"PNAD",,
"São Luís (MA)","2014-02",8.6,"PNAD",,
"São Paulo (SP)","2014-02",6.7,"PNAD",,
"Aracaju (SE)","2014-03",10,"PNAD",,
"Belo Horizonte (MG)","2014-03",6.7,"PNAD",,
"Belém (PA)","2014-03",12.5,"PNAD",,
"Brasília (DF)","2014-03",8.9,"PNAD",,
"Campo Grande (MS)","2014-03",4.9,"PNAD",,
"Curitiba (PR)","2014-03",3.7,"PNAD",,
"Fortaleza (CE)","2014-03",7,"PNAD",,
"Goiânia (GO)","2014-03",2.9,"PNAD",,
"Grande Vitória (ES)","2014-03",8.1,"PNAD",,
"Porto Alegre (RS)","2014-03",5.3,"PNAD",,
"Recife (PE)","2014-03",7.6,"PNAD",,
"Rio Branco (AC)","2014-03",8.2,"PNAD",,
"Rio de Janeiro (RJ)","2014-03",4.9,"PNAD",,
"Salvador (BA)","2014-03",12.9,"PNAD",,
"São Luís (MA)","2014-03",9.3,"PNAD",,
"São Paulo (SP)","2014-03",6.8,"PNAD",,
"Aracaju (SE)","2014-04",10.4,"PNAD",,
"Belo Horizonte (MG)","2014-04",5.8,"PNAD",,
"Belém (PA)","2014-04",11.8,"PNAD",,
"Brasília (DF)","2014-04",8.8,"PNAD",,
"Campo Grande (MS)","2014-04",3.4,"PNAD",,
"Curitiba (PR)","2014-04",4.3,"PNAD",,
"Fortaleza (CE)","2014-04",5.7,"PNAD",,
"Goiânia (GO)","2014-04",2.4,"PNAD",,
"Grande Vitória (ES)","2014-04",8.4,"PNAD",,
"Porto Alegre (RS)","2014-04",4.8,"PNAD",,
"Recife (PE)","2014-04",6.2,"PNAD",,
"Rio Branco (AC)","2014-04",7.7,"PNAD",,
"Rio de Janeiro (RJ)","2014-04",4.4,"PNAD",,
"Salvador (BA)","2014-04",11.6,"PNAD",,
"São Luís (MA)","2014-04",11.4,"PNAD",,
"São Paulo (SP)","2014-04",6.6,"PNAD",,
"Aracaju (SE)","2014-05",10.4944486464216,"PNAD",,
"Belo Horizonte (MG)","2014-05",5.71007960059136,"PNAD",,
"Belém (PA)","2014-05",11.7086828530574,"PNAD",,
"Brasília (DF)","2014-05",8.9508185453576,"PNAD",,
"Campo Grande (MS)","2014-05",2.94981802670803,"PNAD",,
"Curitiba (PR)","2014-05",4.67722269455418,"PNAD",,
"Fortaleza (CE)","2014-05",5.25105126875258,"PNAD",,
"Goiânia (GO)","2014-05",2.36209208695863,"PNAD",,
"Grande Vitória (ES)","2014-05",8.60753377765929,"PNAD",,
"Porto Alegre (RS)","2014-05",4.74983371222219,"PNAD",,
"Recife (PE)","2014-05",5.53008526211192,"PNAD",,
"Rio Branco (AC)","2014-05",7.84693488099794,"PNAD",,
"Rio de Janeiro (RJ)","2014-05",4.22448654177068,"PNAD",,
"Salvador (BA)","2014-05",11.061141862776,"PNAD",,
"São Luís (MA)","2014-05",12.0020427871397,"PNAD",,
"São Paulo (SP)","2014-05",6.56902830275563,"PNAD",,
"Aracaju (SE)","2014-06",10.4826938371053,"PNAD",,
"Belo Horizonte (MG)","2014-06",5.92183825663944,"PNAD",,
"Belém (PA)","2014-06",11.8498183553864,"PNAD",,
"Brasília (DF)","2014-06",9.25785051530501,"PNAD",,
"Campo Grande (MS)","2014-06",2.7701754698335,"PNAD",,
"Curitiba (PR)","2014-06",5.03825189725891,"PNAD",,
"Fortaleza (CE)","2014-06",4.96617396386903,"PNAD",,
"Goiânia (GO)","2014-06",2.4678736623155,"PNAD",,
"Grande Vitória (ES)","2014-06",8.820868997494,"PNAD",,
"Porto Alegre (RS)","2014-06",4.89826762837546,"PNAD",,
"Recife (PE)","2014-06",4.97130051680764,"PNAD",,
"Rio Branco (AC)","2014-06",8.28884315159295,"PNAD",,
"Rio de Janeiro (RJ)","2014-06",4.15344627249946,"PNAD",,
"Salvador (BA)","2014-06",10.6244417960592,"PNAD",,
"São Luís (MA)","2014-06",12.4483773778395,"PNAD",,
"São Paulo (SP)","2014-06",6.59660670576089,"PNAD",,
"Aracaju (SE)","2014-07",10.3924093212671,"PNAD",,
"Belo Horizonte (MG)","2014-07",6.34271487640144,"PNAD",,
"Belém (PA)","2014-07",12.1513133318533,"PNAD",,
"Brasília (DF)","2014-07",9.64620386786554,"PNAD",,
"Campo Grande (MS)","2014-07",2.82938317958363,"PNAD",,
"Curitiba (PR)","2014-07",5.3524853717748,"PNAD",,
"Fortaleza (CE)","2014-07",4.85723798190058,"PNAD",,
"Goiânia (GO)","2014-07",2.68144788766147,"PNAD",,
"Grande Vitória (ES)","2014-07",9.01743389858704,"PNAD",,
"Porto Alegre (RS)","2014-07",5.17479123216597,"PNAD",,
"Recife (PE)","2014-07",4.56415215297739,"PNAD",,
"Rio Branco (AC)","2014-07",8.90502188260704,"PNAD",,
"Rio de Janeiro (RJ)","2014-07",4.16579983988755,"PNAD",,
"Salvador (BA)","2014-07",10.3337789378638,"PNAD",,
"São Luís (MA)","2014-07",12.7453667189264,"PNAD",,
"São Paulo (SP)","2014-07",6.66664586370665,"PNAD",,
"Aracaju (SE)","2014-08",10.24569431721,"PNAD",,
"Belo Horizonte (MG)","2014-08",6.91834275799423,"PNAD",,
"Belém (PA)","2014-08",12.5674649555949,"PNAD",,
"Brasília (DF)","2014-08",10.0842236905553,"PNAD",,
"Campo Grande (MS)","2014-08",3.08617526493299,"PNAD",,
"Curitiba (PR)","2014-08",5.63323531136909,"PNAD",,
"Fortaleza (CE)","2014-08",4.91018074854221,"PNAD",,
"Goiânia (GO)","2014-08",2.9866816259034,"PNAD",,
"Grande Vitória (ES)","2014-08",9.20113098288456,"PNAD",,
"Porto Alegre (RS)","2014-08",5.53418223201571,"PNAD",,
"Recife (PE)","2014-08",4.28615182840939,"PNAD",,
"Rio Branco (AC)","2014-08",9.64023697031073,"PNAD",,
"Rio de Janeiro (RJ)","2014-08",4.2355613930055,"PNAD",,
"Salvador (BA)","2014-08",10.1861825369623,"PNAD",,
"São Luís (MA)","2014-08",12.9495400225311,"PNAD",,
"São Paulo (SP)","2014-08",6.76886546160297,"PNAD",,
"Aracaju (SE)","2014-09",10.0732616945202,"PNAD",,
"Belo Horizonte (MG)","2014-09",7.55322322441046,"PNAD",,
"Belém (PA)","2014-09",13.02305703854,"PNAD",,
"Brasília (DF)","2014-09",10.5010783622307,"PNAD",,
"Campo Grande (MS)","2014-09",3.49583060016965,"PNAD",,
"Curitiba (PR)","2014-09",5.86154474728194,"PNAD",,
"Fortaleza (CE)","2014-09",5.12443508723492,"PNAD",,
"Goiânia (GO)","2014-09",3.34697233304089,"PNAD",,
"Grande Vitória (ES)","2014-09",9.35573705230605,"PNAD",,
"Porto Alegre (RS)","2014-09",5.90372979144471,"PNAD",,
"Recife (PE)","2014-09",4.15794201323284,"PNAD",,
"Rio Branco (AC)","2014-09",10.377672247379,"PNAD",,
